@relation admission_stats-weka.filters.unsupervised.attribute.Remove-R15-16-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute gender {Male,Female,Unknown}
@attribute Firgen numeric
@attribute famincome numeric
@attribute SATCRDG numeric
@attribute SATMATH numeric
@attribute SATWRTG numeric
@attribute SATTotal numeric
@attribute HSGPA numeric
@attribute ACTRead numeric
@attribute ACTMath numeric
@attribute ACTEngWrit numeric
@attribute APIScore numeric
@attribute FirstLang {English,EnglishandAnother,Another}
@attribute HSGPAunweighted numeric
@attribute Firstyrcumgpa {0,1,2,3,4}

@data
Male,0,0.1,0.607143,0.428571,0.566667,0.513333,0.80303,0.571786,0.517127,0.537006,0.111111,English,0.808036,2
Male,0,0.11,0.803571,0.910714,0.783333,0.853333,0.878788,0.888889,0.875,0.730769,1,English,0.888393,0
Female,0,0.2,0.561603,0.589212,0.590667,0.565904,0.791667,0.777778,0.791667,0.538462,0.666667,English,0.84375,3
Male,1,0.118,0.561603,0.589212,0.590667,0.565904,0.613636,0.814815,0.666667,0.5,1,EnglishandAnother,0.620536,1
Female,1,0.027336,0.410714,0.5,0.533333,0.453333,0.674242,0.571786,0.517127,0.537006,0.444444,English,0.633929,2
Male,0,0.155,0.678571,0.732143,0.716667,0.713333,0.719697,0.571786,0.517127,0.537006,0.333333,English,0.776786,2
Female,0,0.283525,0.553571,0.607143,0.716667,0.62,0.886364,0.62963,0.541667,0.538462,0.888889,EnglishandAnother,0.924107,2
Female,1,0.03625,0.928571,0.767857,0.766667,0.84,0.931818,0.571786,0.517127,0.537006,0.777778,English,0.9375,0
Female,0,0.080527,0.839286,0.714286,0.866667,0.826667,0.621212,0.814815,0.791667,0.961538,1,English,0.571429,1
Male,1,0.085,0.561603,0.589212,0.590667,0.565904,0.568182,0.407407,0.208333,0.461538,0.623153,EnglishandAnother,0.602679,4
Female,1,0.085,0.267857,0.392857,0.383333,0.3,0.659091,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.700893,1
Male,1,0.043,0.561603,0.589212,0.590667,0.565904,0.587121,0.296296,0.291667,0.230769,0.444444,Another,0.691964,1
Male,0,0.2,0.535714,0.678571,0.6,0.593333,0.795455,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.857143,3
Male,0,0.052,0.660714,0.839286,0.716667,0.746667,0.829545,0.592593,0.75,0.576923,0.555556,English,0.799107,3
Female,1,0.027,0.535714,0.678571,0.683333,0.626667,0.806818,0.571786,0.517127,0.537006,0.666667,Another,0.821429,0
Female,0,0.09302,0.589286,0.517857,0.483333,0.506667,0.666667,0.571786,0.517127,0.537006,1,English,0.745536,4
Female,0,0.500001,0.821429,0.571429,0.7,0.7,0.75,0.851852,0.416667,0.653846,0.623153,EnglishandAnother,0.767857,0
Female,1,0.029956,0.75,0.607143,0.55,0.626667,0.901515,1,0.583333,0.769231,0.444444,English,1,0
Male,0,0.550001,0.561603,0.589212,0.590667,0.565904,0.681818,0.777778,0.708333,0.692308,0.888889,English,0.660714,4
Female,1,0.12,0.561603,0.589212,0.590667,0.565904,0.810606,0.592593,0.375,0.461538,0.777778,English,0.870536,1
Female,1,0.01307,0.553571,0.392857,0.666667,0.52,0.984848,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,1,2
Female,1,0.16,0.696429,0.571429,0.7,0.653333,0.772727,0.571786,0.517127,0.537006,0.777778,English,0.879464,4
Female,0,0.165,0.821429,0.553571,0.866667,0.76,0.833333,0.814815,0.666667,0.653846,0.777778,English,0.879464,1
Male,1,0.095,0.732143,0.928571,0.816667,0.846667,0.69697,0.571786,0.517127,0.537006,1,EnglishandAnother,0.776786,3
Male,1,0.05,0.589286,0.303571,0.566667,0.46,0.757576,0.571786,0.517127,0.537006,0.777778,English,0.861607,4
Male,1,0.032,0.321429,0.392857,0.35,0.306667,0.685606,0.407407,0.208333,0.346154,0.111111,EnglishandAnother,0.763393,2
Female,0,0.035,0.571429,0.303571,0.683333,0.5,0.602273,0.571786,0.517127,0.537006,0.555556,English,0.53125,3
Female,0,0.104,0.428571,0.696429,0.683333,0.593333,0.746212,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.741071,1
Female,0,0.15,0.5,0.660714,0.783333,0.646667,0.829545,0.571786,0.517127,0.537006,0.777778,English,0.857143,4
Female,1,0.03,0.357143,0.785714,0.6,0.566667,0.681818,0.333333,0.791667,0.461538,0.666667,Another,0.727679,0
Female,0,0.022,0.392857,0.5,0.5,0.433333,0.727273,0.481481,0.416667,0.653846,0.777778,EnglishandAnother,0.691964,0
Female,1,0.053509,0.75,0.482143,0.783333,0.673333,0.640152,0.571786,0.517127,0.537006,0.888889,Another,0.620536,4
Female,0,0.095,0.714286,0.678571,0.733333,0.713333,0.848485,0.703704,0.583333,0.807692,0.888889,English,0.84375,2
Male,0,0.09,0.482143,0.464286,0.416667,0.42,0.57197,0.571786,0.517127,0.537006,0.666667,English,0.674107,1
Male,0,0.0804,0.696429,0.625,0.55,0.613333,0.909091,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.928571,4
Male,0,0.03,0.5,0.642857,0.483333,0.52,0.734848,0.571786,0.517127,0.537006,0.666667,English,0.754464,0
Male,0,0.001318,0.589286,0.517857,0.6,0.553333,0.719697,0.571786,0.517127,0.537006,0.666667,English,0.732143,3
Female,1,0.09302,0.267857,0.339286,0.283333,0.24,0.829545,0.571786,0.517127,0.537006,0.222222,Another,0.897321,2
Female,0,0.00762,0.75,0.857143,0.766667,0.806667,0,0.571786,0.517127,0.537006,0.623153,Another,0,2
Female,1,0.03,0.339286,0.285714,0.333333,0.266667,0.742424,0.571786,0.517127,0.537006,0,EnglishandAnother,0.754464,4
Female,1,0.02,0.339286,0.214286,0.416667,0.273333,0.753788,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.709821,3
Female,1,0.007,0.267857,0.214286,0.233333,0.173333,0.715909,0.296296,0.166667,0.230769,0.623153,Another,0.665179,3
Female,1,0.099,0.410714,0.482143,0.466667,0.42,0.689394,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.776786,3
Female,1,0.020435,0.357143,0.392857,0.483333,0.373333,0.746212,0.571786,0.517127,0.537006,0.333333,English,0.741071,3
Female,0,0.662929,0.767857,0.767857,0.733333,0.766667,0.795455,0.571786,0.517127,0.537006,0.623153,English,0.776786,1
Female,1,0.055,0.321429,0.125,0.433333,0.24,0.742424,0.407407,0.125,0.153846,0,EnglishandAnother,0.714286,1
Female,1,0.0212,0.767857,0.553571,0.516667,0.6,0.924242,0.555556,0.5,0.576923,0.111111,Another,1,4
Male,1,0.046,0.232143,0.214286,0.316667,0.193333,0.674242,0.571786,0.517127,0.537006,0.222222,Another,0.794643,2
Female,1,0.09302,0.642857,0.446429,0.766667,0.613333,0.80303,0.571786,0.517127,0.537006,0.623153,English,0.84375,1
Female,0,0.09302,0.892857,0.607143,0.783333,0.773333,0.848485,0.571786,0.517127,0.537006,0.666667,English,1,3
Female,1,0.015,0.561603,0.589212,0.590667,0.565904,0.609848,0.37037,0.083333,0.346154,0.666667,EnglishandAnother,0.642857,3
Female,1,0.029,0.410714,0.214286,0.416667,0.3,0.848485,0.407407,0.166667,0.230769,0,EnglishandAnother,0.834821,2
Female,0,0.074,0.607143,0.553571,0.616667,0.58,0.882576,0.555556,0.5,0.538462,0.666667,English,0.955357,1
Male,1,0.09302,0.696429,0.857143,0.666667,0.746667,0.734848,0.571786,0.517127,0.537006,0.623153,English,0.794643,0
Male,0,0.017,0.561603,0.589212,0.590667,0.565904,0.738636,0.777778,0.458333,0.653846,1,English,0.741071,0
Female,0,0.25,0.892857,0.857143,0.866667,0.9,0.950758,0.571786,0.517127,0.537006,0.888889,English,0.955357,0
Female,1,0.026,0.561603,0.589212,0.590667,0.565904,0.848485,0.518519,0.5,0.461538,0.111111,Another,0.866071,0
Female,1,0.024448,0.517857,0.410714,0.283333,0.36,0.666667,0.481481,0.208333,0.384615,0.111111,Another,0.700893,4
Female,0,0.2,0.767857,0.5,0.6,0.613333,0.715909,0.571786,0.517127,0.537006,0.623153,English,0.84375,3
Female,0,0.05,0.714286,0.625,0.533333,0.613333,0.776515,0.814815,0.625,0.538462,0.888889,English,0.834821,2
Male,1,0.07,0.303571,0.517857,0.366667,0.353333,0.753788,0.296296,0.541667,0.346154,0,EnglishandAnother,0.736607,4
Male,1,0.055,0.482143,0.482143,0.233333,0.353333,0.602273,0.571786,0.517127,0.537006,0.888889,Another,0.625,4
Female,0,0.27,0.696429,0.535714,0.566667,0.586667,0.765152,0.571786,0.517127,0.537006,1,English,0.808036,2
Female,1,0.019134,0.446429,0.357143,0.533333,0.413333,0.776515,0.481481,0.25,0.384615,0.333333,EnglishandAnother,0.794643,2
Male,0,0.17,0.732143,0.785714,0.7,0.746667,0.587121,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.53125,2
Male,1,0.045,0.464286,0.303571,0.466667,0.373333,0.715909,0.481481,0.208333,0.538462,0.111111,Another,0.705357,1
Female,1,0.053,0.714286,0.732143,0.683333,0.713333,0.651515,0.571786,0.517127,0.537006,0.623153,English,0.700893,0
Female,0,0.107,0.910714,0.767857,0.783333,0.84,0.875,0.571786,0.517127,0.537006,1,English,0.892857,0
Female,1,0.036,0.285714,0.375,0.333333,0.28,0.787879,0.571786,0.517127,0.537006,0.777778,Another,0.875,3
Male,0,0.38,0.732143,0.678571,0.783333,0.74,0.882576,0.571786,0.517127,0.537006,0.111111,English,0.977679,0
Male,0,0.117,0.714286,0.857143,0.783333,0.8,0.886364,0.571786,0.517127,0.537006,0.777778,English,0.866071,4
Female,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.829545,0.777778,0.541667,0.692308,0.666667,EnglishandAnother,0.816964,3
Male,1,0.09,0.410714,0.5,0.5,0.44,0.674242,0.259259,0.458333,0.423077,0.777778,Another,0.794643,4
Male,1,0.25,0.410714,0.589286,0.25,0.373333,0.829545,0.571786,0.517127,0.537006,0.444444,English,0.816964,1
Female,1,0.007956,0.535714,0.071429,0.466667,0.313333,0.640152,0.555556,0.125,0.461538,0.333333,English,0.611607,4
Female,0,0.1323,0.767857,0.678571,0.9,0.8,0.969697,0.851852,0.541667,0.730769,0.888889,English,1,0
Female,0,0.173476,0.5,0.607143,0.75,0.613333,0.715909,0.592593,0.541667,0.615385,0.444444,EnglishandAnother,0.665179,1
Female,1,0.0185,0.410714,0.607143,0.383333,0.433333,0.659091,0.571786,0.517127,0.537006,0,EnglishandAnother,0.651786,4
Female,1,0.09302,0.561603,0.589212,0.590667,0.565904,0.719697,0.185185,0.208333,0.115385,0.444444,Another,0.848214,3
Female,0,0.12,0.803571,0.678571,0.833333,0.786667,0.795455,0.571786,0.517127,0.537006,0.777778,English,0.857143,1
Male,0,0.04,0.714286,0.553571,0.633333,0.626667,0.734848,0.518519,0.5,0.538462,0.623153,EnglishandAnother,0.71875,2
Male,1,0.014556,0.392857,0.517857,0.316667,0.366667,0.825758,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.825893,2
Male,0,0.1325,0.5,0.625,0.633333,0.573333,0.795455,0.571786,0.517127,0.537006,1,English,0.816964,2
Female,0,0.4,0.660714,0.607143,0.65,0.633333,0.69697,0.571786,0.517127,0.537006,0.444444,English,0.732143,3
Female,0,0.12,0.678571,0.714286,0.583333,0.653333,0.814394,0.37037,0.625,0.576923,1,Another,0.959821,1
Female,0,0.045,0.625,0.589286,0.683333,0.626667,0.689394,0.555556,0.541667,0.653846,0.623153,EnglishandAnother,0.776786,1
Male,1,0.023,0.339286,0.303571,0.416667,0.306667,0.484848,0.571786,0.517127,0.537006,0.111111,Another,0.491071,2
Female,0,0.028,0.803571,0.392857,0.583333,0.58,0.621212,0.555556,0.208333,0.615385,0.888889,English,0.553571,2
Male,0,0.09302,0.857143,0.714286,0.7,0.766667,0.621212,0.571786,0.517127,0.537006,0.623153,English,0.732143,2
Female,0,0.12,0.625,0.875,0.766667,0.766667,0.810606,0.777778,0.875,0.653846,0.888889,English,0.933036,0
Male,0,0.24,0.642857,0.714286,0.616667,0.653333,0.799242,0.571786,0.517127,0.537006,0.888889,English,0.794643,0
Female,1,0.018428,0.357143,0.339286,0.533333,0.373333,0.583333,0.571786,0.517127,0.537006,0.623153,English,0.6875,3
Male,0,0.18,0.625,0.607143,0.616667,0.606667,0.734848,0.555556,0.541667,0.576923,0.777778,English,0.6875,3
Female,0,0.139,0.464286,0.446429,0.683333,0.513333,0.772727,0.571786,0.517127,0.537006,1,EnglishandAnother,0.825893,0
Unknown,0,0.05,0.107143,0.553571,0.35,0.286667,0.659091,0.571786,0.517127,0.537006,0.623153,Another,0.776786,1
Female,1,0.046,0.678571,0.517857,0.516667,0.553333,0.848485,0.851852,0.541667,0.769231,0.111111,English,0.799107,1
Male,0,0.07,0.428571,0.892857,0.733333,0.686667,0.719006,0.571786,0.517127,0.537006,0.623153,Another,0.747357,3
Male,0,0.115,0.803571,0.803571,0.566667,0.726667,0.810606,0.571786,0.517127,0.537006,0.888889,English,0.794643,2
Female,0,0.078,0.660714,0.785714,0.7,0.72,0.742424,0.571786,0.517127,0.537006,1,Another,0.754464,1
Female,0,0.16,0.803571,0.75,0.733333,0.773333,0.909091,0.814815,0.583333,0.615385,1,English,1,0
Male,0,0.21,0.839286,0.732143,0.816667,0.813333,0.643939,0.571786,0.517127,0.537006,0.666667,English,0.629464,1
Male,0,0.3,0.607143,0.732143,0.566667,0.626667,0.875,0.571786,0.517127,0.537006,0.777778,English,0.928571,3
Male,0,0.2,0.678571,0.857143,0.683333,0.746667,0.742424,0.571786,0.517127,0.537006,1,EnglishandAnother,0.754464,2
Male,1,0.0315,0.964286,0.714286,0.716667,0.813333,0.674242,0.571786,0.517127,0.537006,0.888889,English,0.714286,4
Unknown,0,0.35,0.75,0.803571,0.8,0.8,0.833333,0.814815,0.666667,0.807692,1,English,0.946429,0
Male,0,0.06,0.589286,0.821429,0.6,0.666667,0.810606,0.571786,0.517127,0.537006,0.888889,English,0.794643,2
Female,1,0.098,0.553571,0.482143,0.666667,0.553333,0.753788,0.740741,0.25,0.615385,0.666667,English,0.888393,1
Male,0,0.175,0.75,0.821429,0.716667,0.773333,0.731061,0.571786,0.517127,0.537006,0.888889,English,0.758929,4
Female,0,0.1,0.857143,0.535714,0.816667,0.746667,0.791667,0.571786,0.517127,0.537006,0.555556,English,0.754464,0
Male,0,0.25,0.561603,0.589212,0.590667,0.565904,0.704545,0.481481,0.875,0.692308,1,English,0.75,2
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.727273,0.888889,0.708333,0.807692,1,English,0.816964,2
Male,1,0.09302,0.428571,0.339286,0.516667,0.393333,0.761364,0.571786,0.517127,0.537006,0.777778,Another,0.776786,2
Female,1,0.055,0.561603,0.589212,0.590667,0.565904,0.950758,0.555556,0.75,0.5,0.666667,Another,0.955357,4
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.659091,0.925926,0.958333,0.807692,0.888889,English,0.776786,0
Male,0,0.087,0.561603,0.589212,0.590667,0.565904,0.674242,0.407407,0.625,0.384615,0.623153,English,0.674107,4
Male,1,0.0308,0.696429,0.660714,0.616667,0.653333,0.810606,0.703704,0.75,0.576923,0.111111,English,0.875,4
Female,1,0.065326,0.5,0.482143,0.483333,0.46,0.666667,0.571786,0.517127,0.537006,0.623153,English,0.75,2
Female,1,0.017,0.232143,0.25,0.333333,0.213333,0.761364,0.333333,0.208333,0.307692,0.444444,Another,0.857143,0
Male,0,0.195,1,0.964286,0.833333,0.966667,0.659091,0.571786,0.517127,0.537006,0.888889,English,0.651786,2
Male,0,0.09302,0.625,0.821429,0.666667,0.706667,0.69697,0.444444,0.666667,0.576923,1,Another,0.714286,4
Female,1,0.018,0.446429,0.5,0.316667,0.38,0.784091,0.62963,0.416667,0.384615,0.222222,EnglishandAnother,0.776786,3
Female,0,0.13,0.464286,0.482143,0.65,0.513333,0.693182,0.571786,0.517127,0.537006,0.888889,English,0.75,1
Female,0,0.127761,0.642857,0.660714,0.65,0.646667,0.659091,0.777778,0.666667,0.538462,1,English,0.732143,2
Female,0,0.0344,0.410714,0.375,0.5,0.393333,0.685606,0.62963,0.333333,0.423077,0.623153,EnglishandAnother,0.741071,4
Male,1,0.038041,0.410714,0.410714,0.416667,0.373333,0.867424,0.571786,0.517127,0.537006,0,Another,1,4
Male,0,0.22,0.410714,0.446429,0.5,0.42,0.746212,0.481481,0.333333,0.384615,0.623153,English,0.84375,2
Female,0,0.045,0.607143,0.571429,0.566667,0.566667,0.833333,0.555556,0.5,0.538462,1,English,0.870536,1
Male,0,0.028,0.589286,0.625,0.45,0.533333,0.689394,0.555556,0.583333,0.5,0.777778,English,0.736607,1
Female,0,0.035,0.375,0.767857,0.483333,0.52,0.753788,0.571786,0.517127,0.537006,1,EnglishandAnother,0.799107,1
Female,0,0.2,0.678571,0.535714,0.833333,0.686667,0.715909,0.571786,0.517127,0.537006,0.777778,English,0.665179,1
Male,1,0.09302,0.428571,0.767857,0.65,0.606667,0.761364,0.296296,0.666667,0.538462,0.555556,EnglishandAnother,0.78125,1
Female,1,0.009912,0.196429,0.660714,0.366667,0.366667,0.621212,0.296296,0.625,0.384615,0.623153,EnglishandAnother,0.651786,2
Female,1,0.09302,0.178571,0.25,0.25,0.16,0.55303,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.611607,4
Female,0,0.038501,0.607143,0.482143,0.716667,0.593333,0.909091,0.740741,0.25,0.576923,0.333333,English,1,0
Male,0,0.11,0.589286,0.75,0.766667,0.706667,0.659091,0.481481,0.708333,0.5,0.222222,English,0.625,2
Male,0,0.45,0.678571,0.660714,0.6,0.64,0.674242,0.571786,0.517127,0.537006,0.888889,English,0.633929,3
Female,1,0.09302,0.928571,0.767857,0.966667,0.92,0.863636,0.571786,0.517127,0.537006,1,English,0.857143,0
Male,0,0.23,0.696429,0.785714,0.716667,0.74,0.628788,0.571786,0.517127,0.537006,0.623153,English,0.678571,2
Male,0,0.205,0.75,0.732143,0.75,0.753333,0.761364,0.571786,0.517127,0.537006,1,EnglishandAnother,0.732143,0
Male,0,0.09302,0.660714,0.767857,0.783333,0.746667,0.810606,0.571786,0.517127,0.537006,0.623153,English,0.915179,1
Male,0,0.05,0.5,0.5,0.55,0.493333,0.829545,0.62963,0.541667,0.538462,0.222222,Another,0.866071,1
Female,1,0.0192,0.25,0.839286,0.283333,0.42,0.829545,0.571786,0.517127,0.537006,0,Another,0.977679,1
Male,0,0.2,0.892857,0.803571,0.866667,0.88,0.962121,0.571786,0.517127,0.537006,0.666667,English,0.955357,0
Male,1,0.065,0.446429,0.607143,0.516667,0.5,0.69697,0.296296,0.625,0.538462,0.444444,EnglishandAnother,0.6875,3
Female,0,0.09302,0.607143,0.714286,0.733333,0.686667,0.69697,0.518519,0.833333,0.692308,1,EnglishandAnother,0.678571,1
Female,0,0.115,0.678571,0.625,0.616667,0.633333,0.829545,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.888393,4
Female,0,0.1445,0.892857,0.732143,0.833333,0.84,0.897727,0.571786,0.517127,0.537006,0.777778,English,0.897321,0
Male,0,0.09302,0.892857,0.678571,0.666667,0.753333,0.715909,0.571786,0.517127,0.537006,0.623153,English,0.776786,2
Male,0,0.600001,0.821429,0.642857,0.683333,0.72,0.647727,0.888889,0.625,0.576923,0.888889,EnglishandAnother,0.723214,1
Female,1,0.098,0.392857,0.589286,0.466667,0.453333,0.890152,0.571786,0.517127,0.537006,0.888889,English,1,0
Male,0,0.15,0.625,0.535714,0.65,0.593333,0.799242,0.555556,0.5,0.615385,0.888889,English,0.90625,1
Male,0,0.2,0.714286,0.571429,0.716667,0.666667,0.681818,0.571786,0.517127,0.537006,0.666667,Another,0.660714,4
Male,0,0.175,0.714286,0.625,0.683333,0.673333,0.916667,0.37037,0.583333,0.538462,0.777778,English,1,2
Male,1,0.014,0.428571,0.607143,0.416667,0.453333,0.829545,0.518519,0.583333,0.423077,0.555556,EnglishandAnother,0.897321,4
Male,0,0.27,0.732143,1,0.816667,0.873333,0.632576,0.571786,0.517127,0.537006,1,EnglishandAnother,0.589286,0
Female,0,0.314,0.607143,0.678571,0.716667,0.666667,0.909091,0.571786,0.517127,0.537006,1,English,0.924107,0
Male,0,0.104,0.410714,0.714286,0.566667,0.546667,0.666667,0.571786,0.517127,0.537006,0.623153,English,0.642857,1
Female,1,0.044486,0.561603,0.589212,0.590667,0.565904,0.882576,0.814815,0.75,0.615385,1,English,0.915179,1
Male,0,0.0805,0.678571,0.857143,0.816667,0.8,0.799242,0.666667,0.791667,0.730769,1,EnglishandAnother,0.794643,0
Female,1,0.024,0.517857,0.553571,0.516667,0.506667,0.700758,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.723214,4
Female,1,0.003804,0.642857,0.375,0.683333,0.553333,0.518939,0.555556,0.291667,0.423077,0.222222,EnglishandAnother,0.53125,4
Female,1,0.043,0.446429,0.642857,0.566667,0.533333,0.647727,0.481481,0.458333,0.5,0.888889,EnglishandAnother,0.638393,0
Male,0,0.235,0.660714,0.714286,0.65,0.673333,0.810606,0.571786,0.517127,0.537006,1,English,0.794643,1
Female,0,0.275,0.767857,0.535714,0.666667,0.653333,0.674242,0.777778,0.541667,0.730769,0.888889,English,0.642857,1
Male,0,0.08,0.446429,0.928571,0.683333,0.686667,0.731061,0.571786,0.517127,0.537006,0.623153,Another,0.741071,1
Male,0,0.18,0.535714,0.571429,0.6,0.553333,0.791667,0.571786,0.517127,0.537006,0.888889,English,0.754464,0
Male,1,0.036,0.660714,0.732143,0.616667,0.666667,0.621212,0.62963,0.541667,0.384615,0.888889,English,0.553571,4
Female,1,0.025,0.5,0.535714,0.483333,0.48,0.69697,0.407407,0.458333,0.461538,0.222222,EnglishandAnother,0.732143,2
Male,0,0.15,0.589286,0.857143,0.533333,0.653333,0.670455,0.814815,1,0.692308,1,EnglishandAnother,0.669643,3
Male,0,0.17,0.696429,0.678571,0.5,0.613333,0.753788,0.666667,0.541667,0.538462,1,English,0.736607,3
Female,1,0.03,0.446429,0.482143,0.4,0.406667,0.742424,0.444444,0.5,0.538462,0.222222,English,0.834821,4
Female,0,0.275112,0.561603,0.589212,0.590667,0.565904,0.674242,0.481481,0.625,0.769231,1,English,0.683036,1
Female,0,0.14,0.642857,0.732143,0.766667,0.72,0.69697,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.6875,0
Female,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.833333,0.592593,0.5,0.576923,0.777778,English,0.933036,0
Male,0,0.331,0.75,0.892857,0.716667,0.8,0.863636,0.571786,0.517127,0.537006,1,English,0.90625,0
Male,1,0.112,0.5,0.857143,0.516667,0.613333,0.886364,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,1,2
Female,1,0.039996,0.571429,0.482143,0.7,0.573333,0.829545,0.571786,0.517127,0.537006,0.222222,English,0.84375,2
Male,0,0.1392,1,0.821429,0.816667,0.906667,0.674242,0.777778,0.666667,0.615385,1,EnglishandAnother,0.642857,1
Female,1,0.022146,0.446429,0.339286,0.5,0.393333,0.598485,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.611607,2
Male,0,0.215177,1,0.892857,0.95,0.986667,0.708333,0.571786,0.517127,0.537006,1,EnglishandAnother,0.754464,1
Male,0,0.127,0.553571,0.589286,0.616667,0.573333,0.780303,0.407407,0.333333,0.538462,0.333333,English,0.790179,1
Male,0,0.075,0.803571,0.732143,0.816667,0.8,0.727273,0.571786,0.517127,0.537006,0.666667,English,0.732143,1
Male,0,0.3,0.696429,0.732143,0.666667,0.7,0.768939,0.571786,0.517127,0.537006,0.555556,EnglishandAnother,0.754464,2
Female,0,0.02523,0.839286,0.803571,0.95,0.893333,0.924242,0.571786,0.517127,0.537006,0.777778,English,0.96875,0
Female,0,0.075,0.428571,0.517857,0.666667,0.52,0.776515,0.571786,0.517127,0.537006,0.888889,Another,0.875,0
Female,1,0.02,0.446429,0.410714,0.466667,0.406667,0.761364,0.592593,0.416667,0.5,0.222222,EnglishandAnother,0.848214,2
Male,0,0.085854,0.714286,0.642857,0.683333,0.68,0.636364,0.814815,0.666667,0.576923,0.623153,EnglishandAnother,0.607143,0
Male,0,0.15,0.714286,0.982143,0.883333,0.886667,0.549242,0.571786,0.517127,0.537006,1,English,0.571429,0
Female,0,0.15,0.678571,0.571429,0.733333,0.66,0.814394,0.571786,0.517127,0.537006,1,EnglishandAnother,0.888393,0
Male,0,0.178,0.928571,0.821429,0.85,0.893333,0.814394,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.8125,0
Female,1,0.028672,0.25,0.375,0.333333,0.266667,0.621212,0.571786,0.517127,0.537006,0.777778,Another,0.714286,4
Male,0,0.04,0.732143,0.714286,0.666667,0.706667,0.863636,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.866071,0
Unknown,0,0.15,0.625,0.928571,0.8,0.8,0.731061,0.571786,0.517127,0.537006,1,EnglishandAnother,0.705357,1
